url,type
http://box706.bluehost.com/~daveand7/USNA65/Scripts/home/home/cmd/,phishing
http://www.prospectparkquietskies.org/frequently-asked-questions.html,defacement
https://hotflick.net/celebs/clint_howard.html,benign
https://momoedgewood.wordpress.com/2010/08/21/nobel-prize-winner-praises-arashis-sho-sakurai/,benign
https://muletracks.com/shows.html,benign
http://www.destro.nl/index.php?option=com_phocagallery&view=category&id=20:amsterdam-centrum-1&Itemid=8,defacement
https://bestzilla.com/M/Margaret_Hamilton/,benign
https://portchicago.areaparks.com/,benign
https://amazon.com/health-personal-care-nutrition-fitness/b?ie=UTF8&node=3760901,benign
https://macupdate.com/app/mac/7259/yellow-dog-linux,benign
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fti4RW3Otas7VILdf+%E9%9D%99%E5%B2%A1%E5%87%BA%E8%BA%AB%E3%80%80%E3%81%BE%E3%81%BF%EF%BC%8820%EF%BC%89+%23ero+%23douga+%23agesage,benign
https://trails.com/topo-map-clark-county-nevada-nv.html,benign
https://hardballtalk.nbcsports.com/2011/07/18/rob-neyer-dishes-on-espn-elias/,benign
https://watergate.info/chronology/05-05-31_deep-throat.shtml,benign
https://bayerdiabetes.ca/en/InsulinKit/default.aspx?lang=en,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.id8-eu.co.uk/identify-customer=PiU3k29XyTWoQ8pr2P8S4EWHYW2I3GH7wJOjhyvkQs4C1WKBtV2ww3YKtvIWoJhU9VbvnVqvy5aJSkmqWj5oqWe25VBj7Q3B83rC/,phishing
https://thatgrapejuice.net/2010/06/lady-gaga-finishes-album/,benign
http://distractify.com/post/related/id/5529238c4a0c4b880216342f/skip/30/limit/10/back/0,benign
https://dailymotion.com/video/x29jcs_manuel-romero_webcam,benign
https://insound.com/King-Khan-his-Shrines/A/36235/,benign
https://baseball-almanac.com/players/player.php?p=fishesh01,benign
https://thebaseballcube.com/players/profile.asp?P=/Logan-Morrison.shtml,benign
https://mylife.com/valarie-griffin,benign
http://www.fjpengfei.com/news_pic_list.asp?nclass=4&ncode=0001&classname=\320\373\264\253\273\255\262\341&mnid=5074&banner=2,defacement
https://evri.com/person/masanobu-kikukawa-0x11f9e2,benign
https://urlesque.com/2011/02/02/mac-lethal-pale-kid-raps-faster/,benign
https://torrentreactor.net/torrents/4075836/Keak-Da-Sneak-Thizz-Iz-All-N-Da-Doe-Volume-2-%282009%29-Gangsta,benign
https://menoftv.com/doug-savant-shirtless-in-undies/,benign
https://sybertech.net/,benign
https://findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6951921,benign
http://www.alberi.com.br/sementes-e-plantas/30,defacement
https://1.zippyshare.com/v/28416510/file.html,benign
http://perezhilton.com/2015-05-13-leighton-meester-never-been-dumped-vanessa-bayer-video/?from=readmore_perezhilton&,benign
http://aljazeera.net/news/reportsandinterviews/2014/12/1/%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D8%AA%D8%B1%D8%A8%D8%B7-%D9%85%D8%AD%D8%A7%D8%B1%D8%A8%D8%A9-%D8%AA%D9%86%D8%B8%D9%8A%D9%85-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9-%D8%A8%D8%AD%D9%84-%D8%A7%D9%84%D8%A3%D8%B2%D9%85%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9,benign
https://music.yahoo.com/george-szell-the-cleveland-orchestra/,benign
https://brainyquote.com/quotes/authors/h/hans_selye.html,benign
https://cincinnati.com/blogs/reds/,benign
https://salarylist.com/company/Fast-Train-Salary.htm,benign
https://ratpoweredfilmsredux.com/,benign
http://audeantenne.com/index.php?option=com_content&view=article&id=96&Itemid=205,defacement
https://gouv.qc.ca/portail/quebec/international/general/etudes/universite/universite/?lang=en,benign
http://www.emmis-feinkost.de/sortiment/8,defacement
