url,type
https://nishantbhardwajfilmdirector.blogspot.com/,benign
https://allvoices.com/people/Tom_Watson_(golfer),benign
http://www.coleyglesias.com/index.php?option=com_content&view=article&id=208:nadal-2012&catid=25:consell-rector&Itemid=54,defacement
https://blackfilm.com/20040220/features/lisagayhamilton.shtml,benign
http://www.dancestudio.co.za/information/studio-facilities-a-locations/centurion?tmpl=component&print=1&page=,defacement
https://andrearosengallery.com/artists/andrea-zittel/,benign
http://extratorrent.cc/torrent_download/4191116/Chappie.2015.HDRip.XViD-ETRG.torrent,benign
https://local.yahoo.com/info-36199482-liberty-bowl-memorial-stadium-memphis,benign
https://baseball-almanac.com/mgrtmkr.shtml,benign
https://asoldierslist.com/?area=pete,benign
https://cals.vt.edu/,benign
http://www.portmacau.com/gaj/news_show.asp?id=54&classid=25,defacement
https://pipl.com/directory/people/Claude/Bourget,benign
https://mylife.com/c-53987342091,benign
https://spoke.com/dir/p/gleeson/jim,benign
https://wiki.answers.com/Q/Is_marc_johnson_gay&action=edit,benign
https://magpictures.com/films.aspx,benign
https://findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=19593,benign
https://imtl.org/montreal/picture/park/,benign
https://athomeatfenway.wordpress.com/2010/01/24/smoky-joe-wood-to-josh-beckett-speed-aint-enuf/,benign
http://www.wu8188.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver15.32,malware
https://afpc.af.mil/library/factsheets/factsheet.asp?id=7775,benign
https://muninetguide.com/schools/NV/Henderson/barbara-and-hank-greenspun-middle-school/,benign
https://en-gb.facebook.com/family/Ciccone/3,benign
https://rinktime.com/hockey-tournament/state/sk/saskatchewan-hockey-tournament,benign
https://123people.com/z/tara+chevrier,benign
https://radio-locator.com/info/KCSP-AM,benign
http://promocasa.com.mx/evo7.html,defacement
https://youmix.co.uk/artist/16682,benign
https://absoluteastronomy.com/topics/Al_Snow,benign
https://filmreference.com/film/29/Wolfgang-Reitherman.html,benign
https://jigsaw.com/id209137_d60/hallmark_cards_inc_engineering_research_business_contacts.xhtml,benign
https://alnyethelawyerguy.com/al_nye_the_lawyer_guy/2011/04/rich-paying-less-in-taxes-republicans-want-them-to-pay-even-less.html,benign
https://chacha.com/question/indiana-michigan-power-%3F-company,benign
https://utarms.library.utoronto.ca/researchers/fond-listings/kenneth-g.-mcneill,benign
http://www.f17.info/index.php?option=com_content&view=article&id=57:objekt2&catid=3,defacement
http://www.gammamac.it/news/55-offerte/194-happy-friday-23-novembre-2012.html,defacement
http://www.xdysb.com/lyb/?http://us.battle.net/login/en/?ref=http://eu.battle.net/d3/en/index,phishing
https://leaguelineup.com/cpcheer/,benign
https://moondog.com/PCBDR22.HTM,benign
https://cwu.edu/~borisk/cv/ABSTRACT.HTM,benign
https://youtube.com/watch?v=8ITQP2fsNv0,benign
https://mylife.com/high-schools/mo/kansas-city/park-hill-high-school/,benign
https://uquebec.ca/reseau/a-propos/english.php,benign
https://imdb.com/title/tt0098797/fullcredits,benign
https://ca.linkedin.com/pub/james-lambe/19/152/312,benign
http://www.bg-ricevimenti.it/index.php/contatti.html?fontstyle=f-default,defacement
https://newhavenrtc.com/,benign
https://sonyclassics.com/anotheryear/,benign
https://en.wikipedia.org/wiki/Marie-Jos%C3%A9e_Croze,benign
https://linkedin.com/pub/dir/gary/bruce,benign
https://friendorsement.com,phishing
https://online.citibank.com/US/JPS/portal/NoCookie.do,benign
https://en.wikipedia.org/wiki/Quebecor_World,benign
https://amazon.com/Crooked-Way-John-Payne/dp/B000BGH2HC,benign
https://micechat.com/forums/disneyland-resort/138964-new-world-color-photo-spot-mickey-mouse-ariels-gotto-pictures.html,benign
http://duckduckgo.com/d.js?q=Hypertext%20Transfer%20Protocol&t=C&l=wt-wt&p=1&s=0&ct=CA,benign
https://theheismanwinners.com/IowaMerchandise.html,benign
https://people.famouswhy.com/erin_wright/,benign
http://www.demunjones.com/index.php?view=article&catid=2:media&id=47:demun-jones-light&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=5,defacement
https://absoluteastronomy.com/topics/Sylvia_Earle,benign
https://musicforte.com/sheet_music/digital_downloads/view/127798/,benign
https://marketwatch.com/story/cost-plus-inc-reports-third-quarter-2011-results-and-provides-outlook-for-the-fourth-quarter-2011-11-18,benign
https://mark-reviews-movies.tripod.com/reviews/M/manwhowasntthere.htm,benign
https://ucomparehealthcare.com/drs/ohio/CHILLICOTHE.html,benign
https://sopfeu.qc.ca/en/etat_de_la_situation/danger_incendie.php,benign
https://cylex.ca/auditorium.html,benign
https://lyricsmania.com/the_walking_wounded_lyrics_bayside.html,benign
http://jbadvocacia.net/index.php?option=com_content&view=article&id=1258&Itemid=68,defacement
https://duhaime.org/LegalDictionary/B/BlackLetterLaw.aspx,benign
https://judgehoran.com/,benign
https://artandpopularculture.com/Lynn_Taitt,benign
https://cbc.ca/news/canada/british-columbia/story/2011/03/16/bc-olympic-village-lawsuit.html,benign
https://filmreference.com/film/49/Chris-Makepeace.html,benign
http://www.0068555.com/cl/tpl/yh5588/ver3/css/yh5588.css?v=ver31.32,malware
https://ww2.somdnews.com/stories/02102010/entesch155141_32196.shtml,benign
https://360cities.net/image/amtrak-sightseer-lounge-car-southwest-chief-superliner-1-refurbished,benign
http://pitchfork.com/features/show-no-mercy/9617-death-becomes-them-bell-witchs-doomed-ghost-stories/,benign
http://www.ciifen-int.org/index.php?option=com_weblinks&view=category&id=55:servicios-meteorologicos-e-hidrologicos-nacional&Itemid=57&lang=es,defacement
https://pipl.com/directory/name/Choquette/Eric,benign
https://promoagency.sk,malware
https://basil-poledouris.thelyricarchive.com/,benign
https://manta.com/c/mtr1wjt/jean-gauthier,benign
https://macon.ucg.org/,benign
http://www.yunnanguolv.com/Domestic/List/List_130.html,defacement
http://tinnhanh360.net/samsung-nhan-dat-hang-dat-ky-luc-20-trieu-galaxy-s6-va-s6-edge.html,benign
http://www.martin-busker.de/administrator/help/en-GB/css/Facture/138238ae0a5c0114c882539c61421ecc/adee6c943ae580a257f2554cf9c4d032/particuliers-45636.php,phishing
http://www.gartmarine.ru/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=28&category_id=10&option=com_virtuemart&Itemid=11,defacement
https://cuteasianhairstyles.com/2011/06/taecyeon-short-hair.html,benign
https://altiusdirectory.com/Entertainment/cartoon-network-upcoming-shows.html,benign
http://9779.info/%E4%B8%80%E5%B9%B4%E7%BA%A7%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
https://northjersey.com/sports/051911_Jon_Niese_helps_Mets_blank_Nationals_3-0.html,benign
http://chinesevie.com/index.php?option=com_content&view=category&id=55&Itemid=102&lang=en,malware
https://visitblackpoolilluminations.com/,benign
http://industrialtrainingzirakpur.com/php-mysql-training-in-zirakpur.html,malware
https://deliberationlab.blogspot.com/2009/07/thomas-schellings-article-on-bargaining.html,benign
https://chase-login-com5.xyz,phishing
https://eppmetal.com/eng/epp01.asp,benign
https://myspace.com/rawfusionjugglin,benign
https://property.trovit.ca/for-rent-apartment-montr%C3%A9al-metro-du-college,benign
https://adrian.edu/sports/mbasketball_riley.php,benign
http://bisaneema.org/wp-content/plugins/easy-media-gallery/includes/js/mootools/easymedia.js?ver=3.9.6,malware
https://noiset.com/kataklysm--prevail,benign
http://www.aafi.com.br/index.php?option=com_user&view=register,defacement
https://wiki.answers.com/Q/What_is_HMS_1_and_HMS_2_scrap,benign
http://pantherma.eu/index.html?option=com_content&view=article&id=87:co-to-jest-gwarancja&catid=42&Itemid=91&lang=pl&fontstyle=f-larger,defacement
https://manta.com/c/mtwmtpr/bonanza-food-inc,benign
http://brastampas.com.br/index.php?lang=es,defacement
https://espn.go.com/blog/sweetspot/category/_/name/kansas-city-royals,benign
https://arkansas.com/,benign
https://acsodsa.org/SAL.asp,benign
http://www.cida-auto.com/images/?ref=http://us.battle.net/d3/en/index,phishing
https://tripadvisor.com/Travel-g187323-s206/Berlin:Germany:Health.And.Safety.html,benign
https://bellaonline.com/subjects/11354.asp,benign
http://www.hetsa.org.au/hetsa2011,defacement
http://www.villagemagazine.it/index.php/regions/ads/search.html/regions/categories/0/ads/search.html?q=&countries=267&region_id=150&search_from_price=min&search_to_price=max&search=Cerca,defacement
http://www.flygplatsparkering.se/bilservice?format=pdf,defacement
https://springvalleyfarm.com/,benign
http://serviceclient-assistance-id.pahadika-tc.com/update-your-information/,phishing
https://thefullwiki.org/Demographics_of_the_United_States,benign
https://en.wikipedia.org/wiki/2009%E2%80%9310_Kansas_State_Wildcats_men%27s_basketball_team,benign
http://jetrack.net/Index.php/wishlist/index.html,defacement
https://kvia.com/sports/29022003/detail.html,benign
https://schooldigger.com/go/MO/schools/2280001286/school.aspx,benign
https://fandango.com/lashlarue/biography/p39795,benign
https://en.scientificcommons.org/james_r_wilson,benign
https://millstoneschorus.com/index.php?p=1_4_About,benign
https://artist-index.ebay.com/artist-pages-movies/index-V-7.html,benign
http://correios.com.br/espanol/el-correo-brasileno/educacion-y-cultura/centros-y-espacios-culturales,benign
https://taiwan.visahq.com/,benign
https://highofflife.com/,benign
http://hsv-deswalm.nl/index.php?option=com_content&view=category&layout=blog&id=54&Itemid=84&lang=nl,defacement
http://rocketnews24.com/2009/08/31/%e8%88%aa%e7%a9%ba%e5%88%b8%e3%81%af%e8%88%aa%e7%a9%ba%e4%bc%9a%e7%a4%be%e3%81%a7%e8%b2%b7%e3%81%a3%e3%81%9f%e3%81%bb%e3%81%86%e3%81%8c%e6%bf%80%e5%ae%89%e6%97%85%e8%a1%8c%e4%bb%a3%e7%90%86%e5%ba%97/,benign
https://probelgium.com/,benign
https://inlouwetrust.com/2011/10/8/2478075/new-jersey-devils-flop-in-season-opener-philadelphia-flyers,benign
https://gamasutra.com/view/news/28816/Petroglyph_True_Games_Put_Legal_Issues_Aside_To_Release_Mytheon.php,benign
https://calendar.insidebayarea.com/oakland-ca/venues/show/964117-ronald-v-dellums-federal-building,benign
http://www.productiva.com.br/index.php?option=com_content&view=article&id=102:mapas-geograficos-no-obiee-11g&catid=43&Itemid=154,defacement
https://history-of-rock.com/garage_rock_bands.htm,benign
https://noelleanneosullivan.wordpress.com/,benign
https://attorneys.co.za/resultsPage.asp?pagerecs=&Page=9&Name=&FirstName=&Surname=&sMode=C&RegionID=-1&AreaID=-1&SpecialtyID=40&LanguageID=-1&post=yes,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=59XWJ2S3BaiXqKqEwkImPf2iMwOEBsSsLvMZiYi4FhIPlWpafBkYouVFjCkTvD2ZKnHjWP29REbmtvI84GLbEhW3yoYsqO1j9ij3/,phishing
http://plarium.com/de/strategiespiele/sparta-war-of-empires/news/mission-gewitzter-archon/,benign
https://nileguide.com/destination/vancouver/hotels/shaughnessy-village/426020,benign
http://www.school91.kiev.ua/index.php?option=com_content&view=category&layout=blog&id=38&Itemid=57&limitstart=35,defacement
http://www.bhsy.net/teacher/class/classnews/img/2010-04-14-13-07-08-1.jpg,malware
https://icehockey.wikia.com/wiki/NWHL,benign
http://www.ninopizzaria.com.br/index.php?option=com_content&view=article&id=109&Itemid=166,defacement
http://www.chleb.info.pl/component/search/index.html?searchword=warsztaty&ordering=&searchphrase=all,defacement
https://videosurf.com/leo-gorcey-15025,benign
https://davinciproductions.tv,phishing
https://theories-conspiracy.com/,benign
https://charley-chase.com/,benign
https://bigbadblog.weei.com/sports/boston/hockey/bruins/2011/04/28/tim-thomas-on-mm-p-k-subbans-act-a-travesty-to-the-game/,benign
http://21twentyone.net/index.html?option=com_content&view=article&id=51&Itemid=126&fontstyle=f-smaller,defacement
http://codep34.fr/index.php?view=article&catid=121:cyclotourisme-en-herault&id=63:pistes-cyclables&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=92,defacement
https://goodreads.com/author/quotes/445669.Everett_Ruess,benign
https://baseball-reference.com/teams/OAK/1999.shtml,benign
https://tititudorancea.org/z/nigger.htm,benign
https://videosurf.com/debbe-dunning-27928,benign
http://sourceforge.net/directory/communications/add_facet_filter?facet=developmentstatus&constraint=7+-+Inactive,benign
https://biodiversitylibrary.org/browse/authors/H,benign
https://staff2.kcchiefs.com/hall_of_fame/mack_lee_hill/,benign
https://littlebrown.co.uk/Authors/H/2949,benign
https://roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=140757,benign
https://linkedin.com/pub/james-woods/4/242/574,benign
http://vnexpress.net/tin-tuc/cong-dong/anh/anh-doc-chia-tay-tu-mau-ao-hoc-tro-2805522.html,benign
https://answers.yahoo.com/question/index?qid=20070412224851AAHs8bn,benign
https://rollogrady.com/king-khan-and-the-shrines-tour-dates/,benign
http://viticoltura.net/index.php/esperienze-nel-vigneto/lallevamento-e-la-cura-del-vigneto.html,defacement
https://lima-ohio-strippers.net/,benign
https://myglamourplace.livejournal.com/,benign
https://en.wikipedia.org/wiki/Talk:AMC_Theatres,benign
https://meetings.intherooms.com/locations/Oakland/1315-Fruitvale/1363,benign
http://manola-souvanlasy.com/index.php?option=com_user&view=remind,defacement
http://babal.net/books/view/1356/%D8%A7%D9%84%D9%86%D8%AC%D9%88%D9%85-%D8%A7%D9%84%D8%B2%D8%A7%D9%87%D8%B1%D8%A9-%D9%81%D9%8A-%D9%85%D9%84%D9%88%D9%83-%D9%85%D8%B5%D8%B1-%D9%88%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D8%A1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%B9%D8%B4%D8%B1-%D9%84%D9%80-%D8%A7%D8%A8%D9%86-%D8%AA%D8%BA%D8%B1%D9%8A-%D8%A8%D8%B1%D8%AF%D9%8A,benign
http://www.janes-lock.com.cn/cn/pexplain.asp,defacement
https://privatbank.ua/ua/business/otraslevyje-reshenija-dlya-biznesa/uslugi-dl-a-internet-biznesa/gtm.start,benign
http://absolutebeautysalon.com/contact,defacement
https://bloodhoundrealty.com/Tolleson/communities/Sunset_Farms_Horizons/,benign
https://ineedmyfix.com/2011/04/25/annalynne-mccord-confirms-those-sexy-rumors/,benign
https://footbo.com/Teams/Paraguay,benign
https://astro.uchicago.edu/brinson/2011-2012/,benign
https://youtube.com/watch?v=RMwy-wCSlig,benign
https://english.turkcebilgi.com/South+African,benign
https://oytl.blogspot.com/,benign
https://genforum.genealogy.com/cgi-bin/print.cgi?blank::476.html,benign
https://youtube.com/watch?v=rvM2ZCjfNNE,benign
https://abpanama.com/banking-and-financing/banks-in-panama.php,benign
https://eaglespiritalaska.com/indians/henry-longfellow/,benign
https://blog.moviefone.com/2008/11/05/discuss-what-film-best-captures-the-american-spirit/,benign
https://youcellar.com/en/112798-Edmond-Chalmeau-et-Fils-France-Bourgogne-and-Beaujolais-Bourgogne-Chitry-white,benign
https://partners1stcu.org/about.html,benign
https://lhswildcats.org/wrestling,benign
http://tudor.connect.virginsecure.net/,phishing
https://simpleandgreen.net/,benign
http://www.pc50.de/index.php?option=com_mailto&tmpl=component&link=7391739a5f7ec04c30f0bc93774eea821f5049e1,defacement
http://www.steunfonds.nl/nieuws/76-diaconale-vakanties-en-de-werelt-50-jaar,defacement
https://epinions.com/review/pr-Degradation_Trip_Jerry_Cantrell_Music/content_73192017540,benign
https://trempepiette.fortunecity.com/dat20.htm,benign
https://allposters.com/-st/Beth-Crowder-Posters_c50458_.htm,benign
https://ehow.com/how_6790057_apply-food-stamps-wheaton_-illinois.html,benign
http://www.aiavicenza.it/index.php?option=com_content&view=article&id=624:rto-nd6-la-visita-di-domenico-daidone-di-enrico-barba&catid=3:fantacalcio-sezionale&Itemid=89,defacement
https://amazon.com/China-Doll-Victor-Mature/dp/B000MTFFR2,benign
https://worthpoint.com/worthopedia/nels-hagerup-american-1864-1922,benign
https://michigan.org/Property/Detail.aspx?p=G19738,benign
http://danielfabri.com.ar/campo-14/index.html,defacement
http://www.domusviatoris.com/index.php?view=article&catid=28:de-fin-de-semana&id=69:cea&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=24,defacement
http://ap.org/Content/Press-Release/2013/The-Washington-Post-launches-video-channel-with-AP-ENPS,benign
https://manta.com/c/mm2wm7l/newman-harris-m-do,benign
https://imdb.com/name/nm0605514/,benign
https://amaacc67.beget.tech,phishing
https://riverdaleut.htu.myareaguide.com/,benign
https://wbok1230am.com/,benign
http://www.expatsalon.ru/index.php/2009-03-04-07-22-09/8-redken-party/detail/38-p1110723.html?tmpl=component,defacement
https://justanswer.com/pontiac/3a8o7-2006-pontiac-grand-prix-occasionally-stalls-when-slowing-down.html,benign
http://www.klavierhaus-alber.de/index.php?option=com_content&view=article&id=83:clavinova-cvp&catid=47:clavinova-cvp&Itemid=68,defacement
http://www.bckeepfit.nl/index.php/home/training-nieuws,defacement
https://petitiononline.com/agorait/petition.html,benign
https://vegblog.org/its-kind-of-a-funny-story-movie-online,benign
https://issaquahhomes.com/,benign
https://familyhistory.com/db.asp?dbid=3973,benign
https://rootsweb.ancestry.com/~wioconto/flash1902.htm,benign
https://ezinemark.com/a/printable-legendary-pokemon-pictures/,benign
http://www.bilamal.de/kontakt?tmpl=component&print=1&page=,defacement
https://cjad.com/Sports/Alouettes/,benign
https://weblogs.asp.net/broux/archive/2011/04/16/wp7-app-bixel-bixi-in-montreal.aspx,benign
https://hangout.altsounds.com/news/137978-sohos-historic-sunset-strip-club-hosts-live.html,benign
https://nfl.com/videos/nfl-network-top-ten/09000d5d8111897d/Top-Ten-Cornerback-Tandems-Hanford-Dixon-and-Frank-Minnifield,benign
https://texasstarshockey.com/news/news/index.html?article_id=659,benign
http://wddga.com/index.php?option=com_content&view=article&id=5&Itemid=7,defacement
https://bizjournals.com/kansascity/news/2011/05/26/simmons-first-national-bank-hire-will.html,benign
http://classics4life.com/noal1982/1982-4.html?ml=5&mlt=system&tmpl=component,defacement
https://ballotpedia.org/wiki/index.php/Mike_Gatto,benign
https://thebluebook.com/hs/htm/0040812100000.shtml,benign
https://corporationwiki.com/Florida/Sanibel/redpath-peter-7674073.aspx,benign
https://ew.towson.edu/ows/proref.htm,benign
http://users1.jabry.com/service2412/login_Verify.html,phishing
http://torcache.net/torrent/FC30F9D9F90106CF4D06E11AD1AA09BEFA161180.torrent?title=[kickass.to]the.flash.2014.s01e21.hdtv.x264.lol.ettv,benign
https://peterblackshaw.com.au/buy/search,benign
http://willsbrews.com/contact-us,defacement
http://web.de/magazine/sport/fussball/bundesliga/kreuzbandrisse-muskelrisse-holger-badstuber-verletzt-30597502,benign
https://lelivredejeromedellamonica.blogspot.com/,benign
http://www.pinkplanetplasencia.es/index.html?option=com_content&view=category&layout=blog&id=2&Itemid=3&font-size=smaller,defacement
https://canuckslegends.blogspot.com/2009/07/phil-maloney.html,benign
https://en.wikipedia.org/wiki/Category:Films_about_insects,benign
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952335%2F,benign
https://searchnewbernhomes.com/,benign
https://welsfargo.user-info.info,phishing
https://youtube.com/watch?v=6D489r9bdV0,benign
http://skyrock.com/videos/eDI5ZzlkMjoxMw==-Skyrock-com-a-l-avant-premiere-de-GIMME-SHELTER-avec-Vanessa-Hudgens.html?top=4&period=recent,benign
https://allstarpics.net/pic-gallery/misty-copeland-pics.htm,benign
http://zozo.jp/shop/anap/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,benign
https://xomreviews.com/classicartsshowcase.org,benign
https://fr.linkedin.com/in/geoffreymarsan,benign
https://tiftongazette.com/local/x323691929/Tifton-Terminal-Railway-Museum-opens,benign
http://iremshrine.org/index.html,defacement
https://encyclopedia.com/topic/Maurice_Richard.aspx,benign
https://baseball-reference.com/players/l/lerouch01.shtml,benign
https://listenonline24.com/listen/Ciel_AM_981,benign
https://en.wikipedia.org/wiki/David_Braley_Athletic_Centre,benign
https://madhatterball.org/,benign
https://comicbookresources.com/?page=preview&id=10288,benign
