url,type
https://kcacsports.com/,benign
https://cassmarriages.wordpress.com/,benign
http://www.lucky-punch.net/index.php/lucky-punch-in-bilder/1-lucky-punch-sport/detail/124-img534.html?tmpl=component&phocadownload=1,defacement
https://ezinearticles.com/?Safest-Neighborhoods-and-Cities-in-Texas&id=5592258,benign
https://zillow.com/homes/for_sale/Redwood-Heights-Oakland-CA/,benign
https://twitter.com/CanadianBlast,benign
https://encyclopedia2.thefreedictionary.com/Maupassant%2c+Henri+Rene+Albert+Guy+de,benign
http://www.rwmossdecorating.co.uk/decorator-contact.html,defacement
https://baseballcardsatozee.com/blogs/1981-Topps-Baseball-Card-Values/107659/1981-topps-football-card/,benign
https://chandra.harvard.edu/photo/2007/m51/,benign
https://jewishgen.org/databases/Hungary/Births.htm,benign
https://sports.yahoo.com/nhl/players/4789/news,benign
https://imdb.com/name/nm0766883/,benign
https://espn.go.com/blog/collegebasketballnation/tag/_/name/john-jenkins,benign
http://www.clinicatecma.es/index.php/pruebas-de-esfuerzo,defacement
https://archiver.rootsweb.ancestry.com/th/read/GEN-OBIT/2007-10/1192528835,benign
https://europeanamericansocceracademy.com/case_studies.html,benign
https://des.emory.edu/mfp/bandurabio.html,benign
https://manta.com/c/mm2r569/wlio,benign
https://wbie.com/games.html,benign
http://techcrunch.com/2014/10/15/ebay-beats-the-street-on-sales-of-4-4b-eps-of-0-68/,benign
https://nndb.com/people/319/000023250/,benign
https://stores.ebay.com/PosiTrader,benign
http://www.discountboxsupply.com/home.html,defacement
https://zoominfo.com/people/Curzi_Joseph_1245038677.aspx,benign
https://ngesso.com.br,phishing
https://allrovi.com/name/tommy-rall-p+58568?r=allmovie,benign
https://linkedln.sahajcare.org,phishing
https://cumc.columbia.edu/dept/klein/,benign
http://www.ccimb.com.br/ccimb/diretoria.html,defacement
https://yourpdf3.com,phishing
https://thestar.com/news/world/article/1086360--afghan-interpreter-denied-canadian-visa?bn=1,benign
https://djdj.k7physio.com,phishing
https://automotix.net/yellowpages/florida/sarasota/auto_detailing/car_washing_polishing/,benign
https://imdb.com/name/nm3512747/,benign
https://facebook.com/pages/Fednav-Group/103736849665416,benign
https://bab.bg/en_page.php?id=33,benign
https://amazon.com/Aloha-Summer-VHS-Chris-Makepeace/dp/6301651626,benign
https://en.wikipedia.org/wiki/Bruges,benign
https://youmix.co.uk/artist/577,benign
http://uproxx.com/sports/2015/05/7-fascinating-facts-about-jonah-lomu-rugbys-version-of-bo-jackson/,benign
http://elitedaily.com/money/5-ways-to-stay-productive-healthy-and-happy-while-working-from-home/1019219/,benign
https://georgejmarshallndp.blogspot.com/,benign
http://floordiscount.nl/index.php/Marmoleum-click/Bekijk-alle-producten.html,defacement
http://pesopadrao.com.br/assistencia-tecnica/espirito-santo,defacement
https://en.wikipedia.org/wiki/Batshaw_Youth_Services,benign
https://nab-activation-login.com,phishing
https://shawneetwpfire.com/,benign
https://veromi.com/FL/Terry-Robertson.aspx,benign
https://amazon.com/Where-Dey-at-Lo-Key/dp/B00000E623,benign
http://www.werderfan-fahrten.de/index.php?option=com_phocagallery&view=detail&catid=5:saison-1011-rueckrunde&id=129:1fc-koeln-werder-2010-11-f4&tmpl=component&Itemid=63,defacement
https://duckduckgo.com/1/c/Toronto_Lynx_(USL_First_Division)_players,benign
https://veromi.com/Josh-Shapiro.aspx,benign
https://financial-dictionary.thefreedictionary.com/European+Central+Bank,benign
https://pornstar-movies.net/Candy-Samples.html,benign
http://affmj.org/index.php?view=article&catid=5:presentation-asso&id=105:trombinoscope&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=14,defacement
http://letrah.com/index.php?option=com_content&view=article&id=50&Itemid=58,defacement
http://spmenglishschool.com/encouragement-to-appear-for-competitive-exams.html,defacement
